date,country,region,variant,daily_new_cases,daily_deaths,daily_recovered,active_cases,tests_conducted,positivity_rate,hospitalization_rate,icu_patients,vaccination_rate,stringency_index,reproduction_number
03-05-2022,Canada,North America,Omicron BA.2,1,0,0,11,19,0.0634,,0,0.6767,12.43,
03-04-2020,Italy,Europe,Original,7,0,6,120,98,0.077,0.1616,4,,70.63,0.4
01-08-2020,Canada,North America,Original,4,0,3,60,80,0.0595,0.1588,2,0,52.89,0.499
17-09-2021,Canada,North America,Delta,4,0,3,55,92,0.059,0.1005,1,0.363,68.26,0.486
26-02-2020,Germany,Europe,Original,2,0,1,26,32,0.0664,0.097,0,0,79.27,0.4
20-05-2021,USA,North America,Delta,29,0,27,448,638,0.0429,0.161,19,0.1864,58.09,0.805
05-06-2020,Russia,Europe,Original,13,0,11,220,78,0.1814,0.1078,5,0,58.86,0.486
29-05-2022,Japan,Asia,Omicron BA.2,12,0,,136,180,0.0657,0.0527,1,0.6962,24.14,1.483
18-02-2022,Canada,North America,Omicron,7,0,6,117,91,0.0658,,2,0.5789,40.14,1.315
03-08-2022,Spain,Europe,Omicron BA.2,6,0,5,99,108,0.0455,0.0402,0,0.799,24.31,1.651
20-07-2020,Argentina,South America,Original,1,0,0,16,8,0.1329,0.1602,0,,52.49,0.609
14-06-2021,Japan,Asia,Delta,5,0,4,66,115,0.0679,0.1496,1,0.2162,65.99,0.625
30-03-2021,Pakistan,Asia,Delta,18,0,16,271,54,0.3292,0.1209,,0.037,59.94,0.641
02-09-2020,India,Asia,Original,21,0,19,223,231,0.0877,0.1741,6,0,54.5,0.58
10-12-2022,South Korea,Asia,Omicron BA.2,19,0,18,291,380,0.0388,0.0269,1,0.92,32.78,1.011
07-10-2020,Pakistan,Asia,Original,2,0,1,31,8,0.2537,0.1965,1,0,,0.494
28-06-2022,France,Europe,Omicron BA.2,1,0,,15,22,0.0496,0.049,0,0.7526,,1.481
18-01-2021,South Korea,Asia,Alpha,1,0,0,14,13,0.0675,0.1278,0,0.0249,84.99,0.4
08-04-2020,UK,Europe,Original,8,0,7,140,184,0.925501671,0.0904,3,,69.79,0.4
28-02-2022,Russia,Europe,Omicron BA.2,30,0,28,321,300,0.1123,0.0366,2,0.3729,48.73,1.56
09-12-2022,USA,North America,Omicron BA.2,7,0,,97,98,0.0611,0.0213,0,0.92,18.31,1.152
13-11-2021,Colombia,South America,Omicron,11,0,10,169,99,0.1043,0.0583,1,0.2908,,1.743
14-06-2020,India,Asia,Original,55,1,51,792,385,0.1375,0.129,21,0,60.61,0.408
26-01-2022,South Africa,Africa,Omicron,4,0,3,54,16,0.2507,0.0598,,,31.13,1.152
21-08-2021,South Africa,Africa,Delta,2,0,1,35,8,0.2577,,1,0.1039,,0.598
02-05-2022,Australia,Oceania,Omicron BA.2,3,0,,36,69,0.0568,0.0344,0,0.682,,
31-05-2020,Australia,Oceania,Original,4,0,3,68,60,0.0702,0.1973,3,0,,0.43
16-07-2022,USA,North America,Omicron BA.2,14,0,,147,252,0.0509,0.0492,1,0.7826,11.41,2.322
26-01-2020,Turkey,Asia,Original,1,0,0,17,,,0.1509,0,0,14.15,0.97
12-07-2020,Italy,Europe,Original,4,0,3,66,60,0.0704,0.1346,1,0,49.84,0.564
15-12-2020,Turkey,Asia,Alpha,11,0,10,138,121,0.1011,0.1289,,0,71.52,0.404
17-12-2022,Turkey,Asia,Omicron BA.2,8,0,7,142,48,0.177,,1,0.6309,38.58,1.429
06-04-2021,Japan,Asia,Delta,19,0,17,334,266,0.0561,0.1969,19,0.1392,85.58,0.4
13-03-2020,South Korea,Asia,Original,4,0,3,60,,,0.1295,1,,88.6,0.4
08-06-2020,Argentina,South America,Original,1,0,0,14,10,0.1207,0.2004,,0,71.66,0.4
06-08-2022,Turkey,Asia,Omicron BA.2,3,0,2,47,27,0.1073,0.0621,0,0.5258,,2.329
11-11-2022,Spain,Europe,Omicron BA.2,6,0,5,109,84,0.065,0.0192,0,0.92,13.8,2.064
27-07-2020,UK,Europe,Original,6,0,5,76,132,0.0452,0.1832,3,,60.6,0.523
18-09-2022,USA,North America,Omicron BA.2,14,0,13,230,168,0.0821,,1,0.8643,13.23,2.155
17-07-2021,Turkey,Asia,Delta,7,0,6,82,70,0.1116,0.2349,,0.175,84.22,
22-02-2021,Mexico,North America,Alpha,4,0,3,63,44,0.0927,0.2243,3,0.0401,75.49,0.4
09-04-2021,Spain,Europe,Delta,1,0,0,15,19,0.0481,0.1978,0,0.1201,55.97,0.874
18-11-2020,South Korea,Asia,Alpha,2,0,1,33,48,0.0268,0.1675,0,0,46.62,0.695
25-11-2021,South Africa,Africa,Omicron,9,0,8,132,45,0.2015,0.0768,,0.1438,,1.108
20-06-2020,Pakistan,Asia,Original,5,0,4,86,20,0.252,0.0928,1,0,49.88,0.407
16-12-2022,Indonesia,Asia,Omicron BA.2,773,8,,10053,3865,0.1958,0.0591,155,0.3722,14.22,2.647
11-08-2021,South Korea,Asia,Delta,21,0,20,257,462,0.0549,0.1581,9,0.2983,45.38,0.857
28-01-2020,Spain,Europe,Original,2,0,1,23,28,0.0644,,0,0,12.81,0.766
09-10-2022,South Africa,Africa,Omicron BA.2,2,0,,35,10,0.2103,0.0542,0,,36.92,1.592
04-05-2020,Germany,Europe,Original,5,0,4,73,90,0.0525,,2,0,70.82,0.4
22-10-2021,Spain,Europe,Omicron,8,0,7,96,112,0.0673,0.0665,1,0.389,39.82,0.929
16-08-2020,Spain,Europe,Original,28,0,26,453,644,0.0401,,13,,36.31,0.757
04-07-2022,Australia,Oceania,Omicron BA.2,1,0,0,12,24,0.0394,0.0503,0,0.758,19.63,1.854
13-10-2020,Brazil,South America,Original,6,0,5,80,60,0.0893,,,0,44.89,0.477
28-03-2020,Pakistan,Asia,Original,23,1,20,381,92,0.2664,0.1312,11,0,72.44,0.4
14-07-2020,Spain,Europe,Original,5,0,4,74,105,0.0331,0.1602,3,0,71.3,0.4
06-07-2020,France,Europe,Original,1,0,0,14,20,0.0528,,0,,48.8,0.4
13-03-2021,India,Asia,Alpha,11,0,10,172,99,0.1062,0.1572,6,0.0616,61.5,0.661
16-01-2021,France,Europe,Alpha,1,0,0,18,21,0.0427,0.1696,0,0.012,50.4,0.8
12-10-2020,India,Asia,Original,9,0,8,155,99,0.0826,,,0,50.13,0.543
30-06-2022,Pakistan,Asia,Omicron BA.2,35,0,,425,175,0.1988,0.0739,5,0.2692,32.06,
16-09-2021,Australia,Oceania,Delta,1,0,0,14,22,0.0504,,0,0.3496,,0.795
06-07-2022,Pakistan,Asia,Omicron BA.2,16,0,,190,64,0.226,0.0869,,0.2781,29.47,2.091
15-10-2022,Mexico,North America,Omicron BA.2,12,0,11,132,96,0.1253,0.0666,,0.5748,27.61,1.45
08-08-2021,Argentina,South America,Delta,218,5,206,3110,1744,0.1134,0.1647,,0.1857,43.7,1.05
17-08-2021,Japan,Asia,Delta,3,0,2,32,63,0.0495,0.1976,1,0.3138,71.96,0.593
15-05-2020,Indonesia,Asia,Original,25,0,23,390,,,0.0982,10,0,65.57,
29-05-2021,UK,Europe,Delta,5,0,4,56,75,0.0642,0.2268,2,0.2045,70.1,0.535
22-05-2021,USA,North America,Delta,397,5,379,3909,6749,0.05,0.1577,118,0.1987,68.35,0.708
20-02-2022,Australia,Oceania,Omicron,1,0,0,12,23,0.0526,,0,0.5707,28.65,1.765
22-01-2020,Brazil,South America,Original,1,0,0,17,7,0.1362,0.1044,,0,4.35,1.259
09-04-2020,Brazil,South America,Original,58,1,52,792,,,0.1683,23,0,84.84,0.4
17-05-2022,South Korea,Asia,Omicron BA.2,3,0,,30,39,0.0669,0.0257,0,0.6851,,1.524
23-07-2020,Australia,Oceania,Original,33,0,2,33,63,0.0392,0.0975,0,0,55.21,0.488
17-07-2020,Japan,Asia,Original,9,0,8,98,153,0.0591,0.1765,3,0,,0.4
01-04-2022,Mexico,North America,Omicron BA.2,2,0,1,30,12,0.1802,0.0419,,0.4043,22.59,2.595
02-06-2021,South Africa,Africa,Delta,4,0,3,45,16,0.2501,0.2083,,0.0729,,0.4
16-11-2022,Pakistan,Asia,Omicron BA.2,9,0,,160,45,0.2098,0.0831,3,,32.09,1.484
23-06-2022,Italy,Europe,Omicron BA.2,6,0,,68,96,0.0666,0.0246,0,0.7512,12.5,1.784
25-10-2021,Russia,Europe,Omicron,5,0,4,61,40,0.1307,0.0929,0,0.2637,47.61,0.946
02-09-2020,Brazil,South America,Original,9,0,8,107,81,0.111,0.1659,5,0,36.05,0.597
20-10-2021,Russia,Europe,Delta,12,0,11,160,96,0.1348,0.1193,4,0.2533,65.87,0.457
22-04-2022,Turkey,Asia,Omicron BA.2,1,0,0,9,7,0.1415,0.0544,0,0.4369,35.09,1.524
05-09-2021,Argentina,South America,Delta,1,0,0,12,6,0.1774,0.1447,0,0.2225,55.16,0.637
25-11-2021,South Africa,Africa,Omicron,3,0,2,36,12,0.2364,0.0696,0,0.1727,27.61,1.363
11-10-2020,UK,Europe,Original,1,0,0,15,20,0.042,0.1822,0,0,40.23,0.573
26-09-2020,Germany,Europe,Original,14,0,13,221,196,0.074,0.1453,6,0,47.2,0.736
07-05-2020,Japan,Asia,Original,12,0,11,149,,,0.1517,3,0,59.85,0.415
26-01-2021,UK,Europe,Alpha,4,0,3,40,48,0.076,,1,,70.08,0.4
07-07-2021,Mexico,North America,Delta,1,0,0,15,11,0.0848,0.1854,0,0.1594,,0.542
31-12-2022,Australia,Oceania,Omicron BA.2,1,0,0,12,18,0.0642,0.0366,0,0.92,28.68,1.008
08-09-2022,Turkey,Asia,Omicron BA.2,102,0,,1747,714,0.1553,0.0689,19,0.5535,25.26,1.59
24-12-2020,Mexico,North America,Alpha,2,0,1,31,22,0.114,0.1959,,0,77.81,0.4
26-03-2020,Canada,North America,Original,10,0,9,145,230,0.056,0.1416,4,0,80.36,0.4
16-04-2020,Germany,Europe,Original,10,0,9,118,140,0.0717,0.1157,3,0,93.75,0.4
14-12-2020,France,Europe,Alpha,5,0,4,51,95,0.0533,0.2037,2,0,70.93,0.439
03-11-2020,South Korea,Asia,Alpha,1,0,0,10,15,0.0735,0.1033,0,0,35.24,0.913
26-11-2021,Turkey,Asia,Omicron,4,0,3,59,40,0.0954,0.0887,0,0.2881,45.99,1.374
01-06-2022,Indonesia,Asia,Omicron BA.2,32,0,30,569,96,0.3346,0.081,13,0.2421,14.68,2.299
03-08-2022,Colombia,South America,Omicron BA.2,1,0,0,10,7,0.1464,0.0692,,0.5161,28.43,1.289
27-07-2020,UK,Europe,Original,1,0,0,10,18,0.0718,0.1068,0,0,69.72,0.4
23-04-2022,Turkey,Asia,Omicron BA.2,22,0,,264,132,0.1455,0.0753,,0.4112,33.03,2.144
02-01-2021,Canada,North America,Alpha,3,0,2,46,66,0.0474,0.1098,1,0,72,0.4
15-08-2022,Italy,Europe,Omicron BA.2,6,0,5,86,144,0.0338,0.0205,0,0.8153,33.71,0.921
03-05-2020,Italy,Europe,Original,22,0,20,342,,,0.1236,8,0,43.09,0.584
09-08-2022,Russia,Europe,Omicron BA.2,17,0,,217,187,0.0843,0.0524,2,0.5326,19.89,2.152
03-10-2022,Argentina,South America,Omicron BA.2,43,0,41,457,473,0.081,,,0.5633,20.6,1.351
07-09-2020,Colombia,South America,Original,8,0,7,99,64,0.1233,0.1886,5,0,54.06,0.626
04-03-2020,Canada,North America,Original,1,0,0,14,21,0.0415,0.2075,0,,90.94,0.4
15-10-2022,USA,North America,Omicron BA.2,31,0,29,438,713,0.0593,0.0365,3,0.904,22,1.706
07-02-2022,Australia,Oceania,Omicron BA.2,45,0,43,798,630,0.0633,0.0561,9,0.5423,32.96,1.624
22-01-2022,India,Asia,Omicron,-146,1,139,2648,1022,0.1571,0.0883,,0.3334,55.33,1.008
16-09-2021,Mexico,North America,Delta,16,1,14,276,176,0.085,0.2253,,0.2275,62.24,0.579
10-08-2022,UK,Europe,Omicron BA.2,17,0,,262,323,0.0558,0.0247,1,0.7934,24.74,1.94
08-04-2022,Indonesia,Asia,Omicron BA.2,76,1,69,1375,380,0.1878,0.0743,28,0.2218,21.88,2.095
31-12-2020,Italy,Europe,Alpha,7,0,6,120,91,0.0743,0.186,4,0,68.07,0.49
05-05-2021,Germany,Europe,Delta,5,0,4,69,90,0.0528,,3,0.1535,64.78,0.42
07-01-2021,UK,Europe,Alpha,1,0,0,11,16,0.0636,0.1434,0,0.0163,68.65,0.438
28-01-2022,South Africa,Africa,Omicron,4,0,3,39,20,0.1862,0.05,,,52.27,0.969
22-01-2022,Indonesia,Asia,Omicron,33,1,30,447,132,0.2527,,7,0.1797,51.42,
26-03-2022,Spain,Europe,Omicron BA.2,8,0,,119,160,0.0472,0.0492,1,0.6299,37.42,1.32
26-08-2022,Spain,Europe,Omicron BA.2,3,0,,50,39,0.0859,0.0356,0,0.8213,39.74,1.441
05-08-2021,Spain,Europe,Delta,2,0,1,28,32,0.0632,,1,0.2929,67.8,0.53
01-10-2021,Spain,Europe,Delta,2,0,1,26,24,0.0765,0.1613,0,0.3756,49.75,0.561
16-12-2020,Colombia,South America,Alpha,15,1,14,204,135,0.1132,0.1704,,,67.34,
21-12-2020,Australia,Oceania,Alpha,1,0,0,12,21,0.0326,0.0994,0,0,67.36,0.545
05-06-2020,Russia,Europe,Original,2,0,1,34,22,0.0812,0.1888,1,0,62.6,0.434
26-11-2022,Russia,Europe,Omicron BA.2,14,0,,156,112,0.1189,0.0477,1,0.621,36.46,1.724
27-09-2021,France,Europe,Delta,22,0,21,390,308,0.0691,0.125,8,0.3544,63.25,0.565
26-08-2022,Spain,Europe,Omicron BA.2,4,0,3,67,72,0.0458,0.023,0,0.8229,18.47,
06-02-2021,Pakistan,Asia,Alpha,137,3,127,1833,548,0.2654,0.1391,41,0.0159,61.49,0.486
22-10-2020,Argentina,South America,Original,1,0,0,16,9,0.0983,0.1031,0,0,43.79,0.432
07-11-2022,Pakistan,Asia,Omicron BA.2,32,0,,466,160,0.2049,0.0762,6,0.3363,15.93,2.513
15-05-2020,Germany,Europe,Original,2,0,1,35,46,0.0415,0.1974,1,0,73.35,0.4
29-01-2020,India,Asia,Original,3,0,2,30,,,0.1047,,,13.16,0.779
24-10-2021,Indonesia,Asia,Omicron,47,1,43,545,141,0.3255,0.1004,12,0.158,37.4,1.245
18-11-2021,USA,North America,Omicron,117,1,108,2103,2106,0.0595,0.0692,33,0.4471,29.6,1.153
20-04-2021,Mexico,North America,Delta,2,0,1,28,14,0.1348,0.2058,,0.1033,80.73,0.4
01-10-2020,Argentina,South America,Original,1,0,0,11,11,0.0848,0.1806,0,,,0.486
05-04-2022,India,Asia,Omicron BA.2,27,0,25,347,270,0.1119,0.0611,,0.4164,33.9,2.253
30-11-2021,Pakistan,Asia,Omicron,5,0,4,63,15,0.3347,,0,0.1413,38.56,1.526
23-07-2020,Brazil,South America,Original,17,1,15,227,170,0.1183,0.1905,10,0,51.64,0.654
04-03-2022,Argentina,South America,Omicron,2,0,1,30,18,0.1286,0.0865,,0.392,30.6,1.369
22-07-2021,Indonesia,Asia,Delta,53,2,48,629,265,0.185,0.1751,19,,68.99,0.4
22-09-2022,South Africa,Africa,Omicron BA.2,8,0,7,102,24,0.3291,0.0816,,0.3129,30.04,2.298
20-02-2020,Indonesia,Asia,Original,5,0,4,71,25,0.2053,0.1999,,0,7.29,1.041
18-06-2022,India,Asia,Omicron BA.2,19,0,17,275,209,0.0779,,2,0.451,26.23,2.252
17-09-2020,Mexico,North America,Original,34,2,31,603,374,0.0929,0.1754,,,37.79,0.637
10-06-2020,Mexico,North America,Original,33,2,29,578,330,0.1061,0.1437,15,0,73.32,0.4
13-08-2021,Canada,North America,Delta,5,0,4,71,115,0.0569,0.1152,1,0.3166,57.07,0.558
25-04-2022,Russia,Europe,Omicron BA.2,47,0,,729,517,0.0744,0.0768,,0.4284,,2.275
05-06-2020,Japan,Asia,Original,3,0,2,50,57,0.0595,0.1846,2,,69.16,
19-02-2021,Indonesia,Asia,Alpha,12,1,10,176,48,0.2437,0.2045,8,,50.86,0.842
08-01-2021,South Africa,Africa,Alpha,8,0,7,134,24,0.3136,0.1512,,0,65.26,0.6
29-12-2020,Germany,Europe,Alpha,4,0,3,41,68,0.0574,0.1034,0,,74.51,0.4
06-09-2022,Brazil,South America,Omicron BA.2,31,0,,396,310,0.1002,0.0471,3,0.5428,15.73,2.278
25-09-2022,Turkey,Asia,Omicron BA.2,7,0,,127,70,0.1004,0.057,1,0.5657,22.84,2.315
12-12-2022,Italy,Europe,Omicron BA.2,10,0,,130,160,0.0633,0.0331,0,0.92,37.36,1.159
19-10-2021,Russia,Europe,Omicron,2,0,1,25,22,0.0956,0.0798,,0.2632,48.56,1.357
04-05-2021,Mexico,North America,Delta,2,0,1,35,16,0.1303,0.1886,,0.1055,78.03,0.4
31-03-2022,South Africa,Africa,Omicron BA.2,7,0,6,120,28,0.2528,0.0725,,0.2257,,2.212
22-06-2021,South Africa,Africa,Delta,1,0,0,10,4,0.2495,0.1212,0,0.0768,71.3,0.531
12-07-2021,Japan,Asia,Delta,14,0,13,221,266,0.054,0.1916,6,0.2832,69.4,0.591
31-03-2020,Turkey,Asia,Original,2,0,1,19,12,0.1662,0.1963,,0,73.42,
07-08-2021,Indonesia,Asia,Delta,4,0,3,48,16,0.2376,0.2503,2,0.1072,62.91,0.542
10-09-2022,Pakistan,Asia,Omicron BA.2,24,0,22,248,72,0.3473,0.0764,5,0.3187,29.25,1.932
08-11-2022,Spain,Europe,Omicron BA.2,20,0,19,322,300,0.06,0.0212,1,0.92,15.72,1.936
10-06-2022,Colombia,South America,Omicron BA.2,36,0,,366,396,0.0914,0.0337,2,0.4508,13.85,2.105
03-10-2022,Spain,Europe,Omicron BA.2,8,0,7,105,128,0.0608,0.0239,0,0.8731,12.87,1.205
07-08-2021,India,Asia,Delta,162,2,153,1986,1782,0.0807,0.1474,81,0.2087,,0.804
18-01-2022,Russia,Europe,Omicron,8,0,7,85,64,0.123,0.0899,1,0.3366,51.65,1.053
06-07-2021,Mexico,North America,Delta,39,2,35,658,351,0.0862,0.2059,27,0.1406,74.55,0.488
29-04-2022,Turkey,Asia,Omicron BA.2,31,0,,432,248,0.119,0.0434,4,0.4166,11.71,2.14
05-03-2020,Canada,North America,Original,2,0,1,33,36,0.0763,0.1757,1,,88.2,0.4
07-05-2022,Brazil,South America,Omicron BA.2,30,0,,434,300,0.0941,0.073,7,0.4185,24.85,
15-10-2022,Brazil,South America,Omicron BA.2,17,0,,199,102,0.1725,0.0337,,0.5743,31.26,2.122
19-11-2022,Germany,Europe,Omicron BA.2,1,0,,11,13,0.0726,0.0335,0,0.92,18.08,1.13
09-10-2021,Italy,Europe,Omicron,1,0,0,16,16,0.0757,0.0808,0,0.3925,65.8,0.641
06-05-2022,Italy,Europe,Omicron BA.2,5,0,,61,80,0.0453,0.0395,0,0.6852,14.86,1.369
15-03-2022,Japan,Asia,Omicron BA.2,3,0,2,33,36,0.0779,0.054,0,0.5862,27.32,
15-07-2022,Mexico,North America,Omicron BA.2,9,0,8,143,99,0.1136,0.0666,,0.5101,32.51,2.029
05-11-2021,Germany,Europe,Delta,1,0,0,13,12,0.0988,0.1363,0,0.431,45.04,0.911
22-05-2022,Colombia,South America,Omicron BA.2,3,0,2,50,30,0.0787,0.0688,,0.4551,12.68,1.562
27-08-2021,South Korea,Asia,Delta,9,0,8,161,153,0.0529,0.1839,7,0.3314,53.09,
26-12-2021,Canada,North America,Omicron,1,0,0,11,23,0.0327,0.0604,0,0.4809,33.58,1.568
26-09-2021,USA,North America,Delta,12,0,11,119,288,0.0423,0.1722,4,0.3663,62.32,0.743
09-05-2020,Colombia,South America,Original,1,0,0,14,,,0.1568,,0,65.24,0.4
06-08-2021,Mexico,North America,Delta,1,0,0,15,8,0.1232,0.2286,0,0.2075,61.95,0.614
23-11-2021,Indonesia,Asia,Omicron,71,2,66,1069,284,0.2477,,,0.153,53.72,0.866
01-03-2020,Japan,Asia,Original,3,0,2,52,39,0.0691,,1,0,65.12,0.4
18-02-2022,France,Europe,Omicron BA.2,8,0,7,78,184,0.0456,0.0339,0,0.5764,45.29,0.924
26-02-2021,Turkey,Asia,Alpha,33,0,30,358,297,0.1225,0.1917,14,0.0447,60.06,0.4
04-09-2022,Mexico,North America,Omicron BA.2,107,2,100,1134,1070,0.1024,0.0605,,0.5433,38.4,1.471
19-04-2021,Australia,Oceania,Delta,1,0,0,12,13,0.062,0.2358,0,0.1575,75.85,0.48
11-12-2022,UK,Europe,Omicron BA.2,5,0,4,71,105,0.0371,0.0389,0,0.92,25.33,1.091
18-08-2022,India,Asia,Omicron BA.2,184,1,,2129,1472,0.1135,0.0642,,0.5381,29.61,1.71
15-04-2020,Canada,North America,Original,1,0,0,17,18,0.0546,0.1551,0,0,93.39,0.4
06-03-2021,Canada,North America,Alpha,128,1,122,1589,2176,0.0541,0.2022,78,0.0865,56.11,0.417
16-06-2020,South Africa,Africa,Original,2,0,1,27,6,0.3195,0.1744,1,,,0.587
13-08-2020,India,Asia,Original,17,0,16,176,170,0.097,0.1552,8,0,52.87,0.422
13-02-2022,Pakistan,Asia,Omicron,9,0,8,156,27,0.3286,0.0826,,0.2202,47.22,
15-05-2021,Colombia,South America,Delta,65,2,59,945,715,0.084,0.2007,,0.1114,62.49,0.733
06-04-2021,Indonesia,Asia,Delta,4,0,3,49,20,0.1946,0.1315,,0.0426,,0.546
19-08-2020,Argentina,South America,Original,3,0,2,52,24,0.113,0.1461,,0,51.62,0.617
15-05-2021,Indonesia,Asia,Delta,41,1,37,421,123,0.3337,0.2265,24,0.0664,73.18,
27-02-2022,Canada,North America,Omicron,1,0,0,12,23,0.0392,0.0606,0,0.5948,43.07,1.231
04-09-2022,Germany,Europe,Omicron BA.2,6,0,5,65,120,0.0586,,0,0.8621,25.91,1.888
30-01-2020,USA,North America,Original,3,0,2,54,36,0.0672,0.1647,1,0,1.11,
16-04-2020,France,Europe,Original,10,0,9,162,240,0.0377,0.1481,6,0,82.42,0.4
06-02-2022,South Korea,Asia,Omicron BA.2,5,0,4,62,65,0.087,0.0383,0,0.5518,40.55,1.686
16-11-2021,UK,Europe,Omicron,8,0,7,106,168,0.0346,0.0773,1,0.4431,51.13,0.744
18-12-2020,Italy,Europe,Alpha,4,0,3,46,64,0.0585,0.2026,1,0,57.95,0.679
05-10-2020,Colombia,South America,Original,2,0,1,29,16,0.1334,,1,0,,0.758
23-08-2021,Australia,Oceania,Delta,9,0,8,107,126,0.0815,0.1099,2,0.3171,43.16,0.812
05-08-2022,UK,Europe,Omicron BA.2,24,0,22,432,288,0.0742,0.0409,3,0.8101,37.34,1.64
26-04-2022,Pakistan,Asia,Omicron BA.2,46,0,,740,230,0.1927,0.063,8,,16.49,2.366
28-03-2020,USA,North America,Original,3,0,2,51,,,0.1372,1,,79.38,0.4
29-03-2022,UK,Europe,Omicron BA.2,67,0,64,844,1139,0.0468,0.0437,8,0.6229,13.8,2.567
26-01-2021,Italy,Europe,Alpha,1,0,0,18,21,0.0439,0.2095,0,0.0338,69.2,
02-08-2021,India,Asia,Delta,56,1,52,840,392,0.1476,0.237,42,0.1739,72.21,0.564
18-01-2022,Mexico,North America,Omicron,25,1,22,428,275,0.1035,0.0611,,0.3332,35.58,1.538
14-03-2021,India,Asia,Alpha,236,2,217,2440,1652,0.1576,0.1421,76,0.0614,51.53,0.61
23-10-2022,Mexico,North America,Omicron BA.2,184,2,,1874,1288,0.1402,0.036,18,0.6009,43.07,
01-02-2021,Australia,Oceania,Alpha,1,0,0,17,22,0.0437,0.1593,0,0.027,52.59,0.502
02-08-2022,Argentina,South America,Omicron BA.2,1,0,,17,9,0.1105,0.0435,0,0.5302,18.09,1.461
08-04-2020,USA,North America,Original,11,0,10,109,176,0.071,0.1687,4,0,86.96,0.4
26-09-2020,Germany,Europe,Original,3,0,2,49,51,0.0402,0.1834,2,0,34.44,0.498
05-11-2022,Indonesia,Asia,Omicron BA.2,14,0,,216,42,0.3382,,,0.3334,39.04,1.54
06-04-2022,France,Europe,Omicron BA.2,1,0,,11,13,0.072,0.0344,0,0.6353,26.71,1.101
20-07-2020,Pakistan,Asia,Original,1,0,0,15,3,0.3186,0.1262,,,57.83,0.421
04-09-2020,Indonesia,Asia,Original,7,0,6,114,35,0.2005,0.1219,2,,57.83,0.416
02-03-2021,Mexico,North America,Alpha,1,0,0,16,10,0.1067,,0,0.0524,70.45,0.48
03-10-2022,Pakistan,Asia,Omicron BA.2,3,0,2,46,12,0.2715,0.04,0,0.3027,23.27,2.015
09-01-2021,Japan,Asia,Alpha,28,0,26,298,448,0.0604,0.2092,17,0.0065,48.5,0.501
14-01-2022,South Africa,Africa,Omicron,1,0,0,15,3,0.3274,0.0732,,,43,1.043
26-02-2022,Japan,Asia,Omicron,18,0,17,281,360,0.0492,,3,0.5802,36.45,1.523
02-08-2020,France,Europe,Original,1,0,0,12,12,0.0785,0.1314,0,0,51.69,0.625
01-04-2022,Australia,Oceania,Omicron BA.2,1,0,0,14,16,0.072,0.0349,0,0.6155,14.58,2.398
21-03-2020,Australia,Oceania,Original,6,0,5,88,,,0.1494,2,0,86.96,0.4
01-04-2021,South Korea,Asia,Alpha,5,0,4,59,65,0.0772,0.1328,1,0.1219,70.21,0.4
12-07-2020,Australia,Oceania,Original,1,0,0,16,18,0.0612,,0,0,64.04,0.4
09-09-2020,France,Europe,Original,2,0,1,30,30,0.0519,0.1543,0,0,,0.481
11-04-2020,Mexico,North America,Original,9,0,8,133,,,0.0943,,0,71.97,0.4
01-02-2022,Argentina,South America,Omicron BA.2,2,0,1,23,20,0.1113,0.0477,,0.3562,33.34,1.233
25-04-2021,Russia,Europe,Delta,45,1,43,596,450,0.0904,0.2243,34,0.0882,54.93,
13-06-2021,Brazil,South America,Delta,15,0,13,255,120,0.1171,,,0.1269,63.63,0.662
25-06-2022,South Africa,Africa,Omicron BA.2,19,0,17,294,57,0.3318,0.083,,,37.66,2.118
24-01-2022,Mexico,North America,Omicron,54,1,50,555,378,0.1403,0.0808,,0.3576,48.74,1.308
29-05-2021,Australia,Oceania,Delta,1,0,0,11,17,0.0727,0.1541,0,0.1941,58.5,0.562
17-04-2021,South Africa,Africa,Delta,42,1,38,513,210,0.192,0.1815,,0.0601,56.06,0.963
16-02-2020,South Korea,Asia,Original,1,0,0,16,,,0.1752,0,0,7.88,
21-11-2021,Germany,Europe,Omicron,1,0,0,15,23,0.0596,0.0501,0,0.449,34.3,1.562
09-12-2021,Pakistan,Asia,Omicron,9,0,8,132,45,0.203,,3,0.1614,39.87,1.011
03-08-2021,USA,North America,Delta,40,1,38,708,720,0.0432,0.1988,35,0.2981,55.01,
21-05-2020,South Africa,Africa,Original,1,0,0,11,,,,0,,67.76,0.4
11-10-2020,Japan,Asia,Original,27,0,26,453,621,0.0357,0.2014,18,,36.48,0.498
30-12-2022,Australia,Oceania,Omicron BA.2,1,0,,13,21,0.0463,,0,0.92,37.79,1.51
25-10-2022,Argentina,South America,Omicron BA.2,18,0,17,316,108,0.1535,0.0304,1,0.5843,,1.181
05-07-2021,Colombia,South America,Delta,12,0,11,207,120,0.1054,0.2146,,0.1691,71.14,0.4
15-11-2020,Mexico,North America,Original,1,0,0,14,6,0.1585,0.1035,,0,39.96,
10-12-2020,India,Asia,Alpha,444,8,417,6848,2664,0.1644,0.2154,,0,47.59,
31-01-2022,Pakistan,Asia,Omicron,123,1,113,2132,369,0.3319,0.0638,34,0.1918,45.48,1.61
03-03-2020,South Africa,Africa,Original,1,0,0,11,5,0.885637673,0.1091,0,0,70.41,0.4
02-11-2020,France,Europe,Original,16,0,14,194,384,0.0547,0.1233,3,,52.19,0.422
